area,title,community,position,tax,total_price,unit_price,hourseType,hourseSize,direction,fitment
南山区,南荔苑 3室1厅 750万,南荔苑,南山中心,房本满五年,750,105724,3室1厅,70.94,南,其他
南山区,大社区，近公园，中间楼层看小区，安静采光好,花果山小区,蛇口,,560,86154,2室1厅,65,东南,精装
南山区,笋盘！天鹅堡大四房，高层视野好，满五唯一，诚心售,天鹅堡,华侨城,房本满五年,2000,81490,4室2厅,245.43,南,精装
南山区,前海自贸区 绿海名都 南向大两房 带露台,绿海名都,前海,房本满五年,690,89437,2室1厅,77.15,南,简装
南山区,四海宜家 居家精装大四房 诚意出售,四海宜家,蛇口,房本满五年,1200,76201,4室2厅,157.48,东南,精装
南山区,位于楼层中间位置，户型方正，南北通,华联花园,南山中心,房本满五年,740,76399,3室2厅,96.86,南,精装
南山区,鸿威海怡湾 实用5房，看房方便，业主诚售,鸿威海怡湾,深圳湾,房本满五年,2380,144972,5室2厅,164.17,东南,精装
南山区,后海广博星海华庭 正规大三房 方正采光好 业主诚售,广博星海华庭,蛇口,房本满五年,1320,94111,4室2厅,140.26,东南,精装
南山区,英达钰龙园东南向两房，无遮挡，精装修，诚意出售,英达钰龙园,南头,,525,84815,2室1厅,61.9,东南,精装
南山区,嘉南美地，高层，三房两卫，看房方便，税费少,嘉南美地,南头,房本满五年,685,63093,3室2厅,108.57,东北,简装
南山区,中旅广场 高楼层 生态广场配套,中旅广场,华侨城,房本满五年,820,70086,3室1厅,117,西北,精装
南山区,雷圳碧榕湾花园精装四房，业主换房诚心出售,雷圳碧榕湾,前海,房本满五年,1300,91653,4室2厅,141.84,南 北,精装
南山区,华侨城中旅广场精装3房   业主诚心出售,中旅广场,华侨城,房本满五年,850,73169,3室1厅,116.17,东北,精装
南山区,中信*小户型，入驻红树湾区无压力，此房保养好,中信红树湾北区,红树湾,,550,98320,1室1厅,55.94,西南,精装
南山区,此房满五唯一，房子优质，精装修，采光好。,怡园大厦,南山中心,房本满五年,560,57143,2室1厅,98,东北,其他
南山区,麒麟标准大四房，满五唯一，红本在手。,麒麟花园A区,南头,房本满五年,1288,98479,4室2厅,130.79,东南,简装
南山区,万科云城经典两房，户型方正，业主诚意出售,万科云城,西丽,,390,76772,2室2厅,50.8,南,精装
南山区,西丽总部基地 精装两房 诚意出售,万科云城,西丽,,520,78788,2室2厅,66,东,精装
南山区,全球第八座来福士凯德公园一号两房南向前后通带大阳台,凯德公园1号,南山中心,,710,79100,2室2厅,89.76,南 北,精装
南山区,朝向观视野好，配套齐全，环境好,康佳苑,华侨城,,535,64692,2室2厅,82.7,西北,简装
南山区,生态广场，沃尔玛旁，华侨城中位置，朝南向,中旅广场,华侨城,,850,71986,3室2厅,118.08,南,其他
南山区,南海玫瑰花园二期 精装大三房  红本在手 税费 诚意卖,南海玫瑰花园二期,蛇口,,1400,111165,4室2厅,125.94,南,精装
南山区,南山脚下次新小区诚心出售，环境优美，配套齐全。,山语海,前海,,1120,100467,4室2厅,111.48,南,简装
南山区,房子楼层高，视野开阔，小区年代新，交通方便,水湾1979一期,蛇口,,2400,92305,5室2厅,260.01,南 东南,精装
南山区,蔚蓝海岸二期 一本证大四房  南北通透 满五年 诚售,蔚蓝海岸2期,后海,,1380,98200,4室1厅,140.53,南 北,简装
南山区,阳光粤海 3室2厅 1200万,阳光粤海,科技园,,1200,126316,3室2厅,95,西南,精装
南山区,高层看海，次新房精装电梯房，户型方正,万科蛇口公馆,蛇口,,1430,111181,4室2厅,128.62,东南 南,精装
南山区,阳光粤海 3室2厅 1100万,阳光粤海,科技园,,1100,115839,3室2厅,94.96,西南,精装
南山区,客厅出阳台，户型方正，朝花园小区，安静，视野好。,缤纷假日豪园,南山中心,,800,82475,2室1厅,97,东,其他
南山区,2019年新小区 万科精装交房 地铁物业 人车分流 车位足,万科蛇口公馆,蛇口,,1300,127577,3室2厅,101.9,南 北,精装
南山区,东南朝向，户型方正，近海岸城，登良站,后海名苑居南区,后海,,680,76837,3室2厅,88.5,东南 北 南,其他
南山区,公园旁的家，2018次新房，百万自住装修,前海东岸,南头,,1400,105909,5室2厅,132.19,南 北,精装
南山区,满五唯一，诚心出售，欢迎光临。,南荔苑,南山中心,,700,97834,3室2厅,71.55,东南,精装
南山区,深圳湾，低密住宅，通透户型，私密空间,皇庭港湾,深圳湾,,2050,115872,4室1厅,176.92,东南,精装
南山区,南山科技园深大地铁次新房阳光粤海大四房诚意出售,阳光粤海,科技园,,1650,99885,4室2厅,165.19,东,其他
南山区,2019年新小区 下楼就是地铁口 车位充足 刚需三房,万科蛇口公馆,蛇口,,1200,117763,3室2厅,101.9,西南,精装
南山区,海晖大厦3房双阳台精装修安静不临街,海晖大厦,后海,,600,62585,3室2厅,95.87,东南,精装
南山区,莲城花园 3室1厅 780万,莲城花园,南头,,780,78788,3室1厅,99,北,其他
南山区,2015年的小区50年的商务公寓，带装修带阳台有燃气,泛海城市广场,前海,,250,64103,1室1厅,39,东,精装
南山区,泛海拉菲花园通透大四房自住保养好,泛海拉菲花园,前海,房本满五年,1500,93070,4室2厅,161.17,南 北,精装
南山区,小区是 次新房 复式4房 红本在手,万豪御景苑,前海,,1090,112569,4室2厅,96.83,东南,精装
南山区,蓬莱花园，正规大三房，户型方正，使用面积大！,蓬莱花园,蛇口,房本满五年,630,68650,3室1厅,91.77,南,简装
南山区,太古城北区 大三房 东南向，生活便利，楼下地铁口,太古城北,深圳湾,房本满五年,2050,148454,3室2厅,138.09,东南,简装
南山区,上善生活 吹海风 看日出 打高尔夫就住红树西岸...,百仕达红树西岸,红树湾,房本满五年,2500,131517,3室2厅,190.09,东南 西南,简装
南山区,满五年。红本在手，诚意出售，随时看房,雍景湾,蛇口,,630,120760,1室2厅,52.17,南,精装
南山区,天海豪景苑大三房，精装修，满五年！,天海豪景苑,蛇口,房本满五年,1700,72728,5室2厅,233.75,南,精装
南山区,东南向高区海景房，满五年，房屋保养好,半岛城邦花园一期,蛇口,房本满五年,1850,135970,4室1厅,136.06,南,精装
南山区,后海片区遥望后海总部基地工贸佳园实用大两房。,工贸佳园,蛇口,房本满五年,550,65508,2室1厅,83.96,南 北,简装
南山区,半岛城邦单本证，四房三厅，业主自住房屋保养好！,半岛城邦花园二期,蛇口,,2580,104755,4室3厅,246.29,南 西南,精装
南山区,国土所综合楼中间楼层，户型方正,蛇口国土所综合楼,蛇口,,550,60740,3室2厅,90.55,南,精装
南山区,房子新，装修好，小区环境好，直接拎包入住。,栖游家园,蛇口,,645,73072,3室1厅,88.27,西南 东北,精装
南山区,佳兆业前海广场二期 3室1厅 550万,佳兆业前海广场二期,前海,,550,83562,3室1厅,65.82,西北,其他
南山区,城市山谷三期别墅，朝南采光好，自住装修,城市山谷三期,科技园,房本满五年,4200,134875,5室1厅,311.4,南,精装
盐田区,海滨假日 正规二房实用高 满二年 通风采光好 保养良好,海滨假日,盐田港,,195,58753,2室1厅,33.19,西北,简装
盐田区,海滨假日 复式两房  业主诚心卖 端头位置 高楼采光好,海滨假日,盐田港,房本满五年,185,55740,2室1厅,33.19,西北,简装
盐田区,盐田沙头角云深处独栋别墅前后阳台带花园红本在手,云深处,沙头角,房本满五年,2950,97277,5室2厅,303.26,西南,精装
盐田区,东埔海景大房  看山看海  品质生活,东埔海景花园三期,沙头角,房本满五年,1500,78142,4室2厅,191.96,南,精装
盐田区,佳兆业山海城 全新毛坯 红本  可免个税 有匙看房方便,佳兆业盐田城市广场,盐田港,,458,36183,4室2厅,126.58,东北,毛坯
盐田区,海都花园 海景房 区政府边上 看山看海 满5年红本在手,海都花园,沙头角,房本满五年,360,33645,3室1厅,107,南,简装
盐田区,浩海明珠 开发商保留单位 顶层复式 全新毛坯 免佣！,浩海明珠,盐田港,房本满五年,337,40662,5室2厅,82.88,东南,毛坯
盐田区,东部阳光花园三房，满2年，中高层，全明格局。,东部阳光,沙头角,,365,38277,3室2厅,95.36,西南,简装
盐田区,中英街1号 关口物业 高层精装三房 红本满五年,中英街壹号,沙头角,房本满五年,568,64392,3室2厅,88.21,南 北,精装
盐田区,诗宁附楼大三房 户型通透采光好 一梯一户 居家舒适,诗宁附楼,沙头角,,350,36319,3室2厅,96.37,南,简装
盐田区,供电局综合楼 3室2厅 340万,供电局综合楼,沙头角,房本满五年,340,40048,3室2厅,84.9,南 北,简装
盐田区,倚山花园三期 泰式园林 精装 东南朝向 看山看海,倚山花园三期,沙头角,,410,45980,2室2厅,89.17,东南,精装
盐田区,棕榈湾 满5年唯一大阳台看花园可看海 东南朝向通风好,棕榈湾,沙头角,房本满五年,430,50458,2室1厅,85.22,东南,简装
盐田区,桐林花园 区政府后面 半山花园社区 满5年红本在手,桐林半山花园,沙头角,房本满五年,498,47249,3室1厅,105.4,东南,简装
盐田区,幸福海楼层高 景观好采光强户型实用住家适宜,幸福海,盐田港,,285,40357,3室2厅,70.62,南,简装
盐田区,万科东海岸成熟大社区，绿化好，居家舒服,万科东海岸,梅沙,,180,34117,1室1厅,52.76,东南,精装
盐田区,大一房，大社区，朝北看梧桐山景观好，业主诚心出售,倚山花园三期,沙头角,,199,60468,1室1厅,32.91,北,精装
盐田区,天利明园四房，满五年不唯一，税费少，中等楼层,天利明园大厦,盐田港,房本满五年,260,31604,4室1厅,82.27,东北,简装
盐田区,梧桐春晓 梧桐半山 花园社区  高层 南向,梧桐春晓花园,盐田港,房本满五年,450,50992,3室2厅,88.25,南,简装
盐田区,（地铁口，准新房）御景翠峰 高档社区 依山伴海,合泰御景翠峰,沙头角,,930,66278,4室2厅,140.32,南,精装
盐田区,盐田沙头角梧桐山下云深处别墅区花园洋房带双大露台,云深处,沙头角,房本满五年,1700,71050,4室2厅,239.27,南 北,精装
盐田区,地铁口 原装3房 东南向看海景 业主有心卖,和亨中心广场,盐田港,房本满五年,280,37334,3室2厅,75,东南,简装
盐田区,南方明珠 三房户型方正 朝南 满十年红本,南方明珠花园B区,盐田港,,320,34946,3室1厅,91.57,东,简装
盐田区,花样年花港家园 2室1厅 172万,花样年花港家园,盐田港,,172,40953,2室1厅,42,东北,精装
盐田区,花港大开间，满两年，位于中等楼层，通风采光好,花样年花港家园,盐田港,,100,33058,1室0厅,30.25,西南,简装
盐田区,浩海明珠 东南向 精装修两房 诚意出售,浩海明珠,盐田港,,200,39094,2室1厅,51.16,南,精装
盐田区,和亨广场 精装两房 满两年 自己在住 看房方便,和亨中心广场,盐田港,,250,39408,2室1厅,63.44,南,精装
盐田区,浩海明珠 满二 精装 两房 拎包入住.,浩海明珠,盐田港,,208,40657,2室1厅,51.16,东南,精装
盐田区,满2年，红本在手，税费少，业主自己在办公，诚心出售,金港盛世华庭,盐田港,房本满五年,250,41723,2室2厅,59.92,西南,简装
盐田区,满二年，低价小两房，价格可谈，业主诚售！,金水湾御园,盐田港,,220,42341,2室1厅,51.96,西北,简装
盐田区,盐田大梅沙万科东海岸成熟大社区南向精装一居室,万科东海岸,梅沙,,140,31891,1室1厅,43.9,南,精装
盐田区,桐林半山花园 满五唯一 红本在手,桐林半山花园,沙头角,房本满五年,272,51790,2室1厅,52.52,北,简装
盐田区,此房满五年 总价低 税费少 准地铁口物业,蓝田壹站,沙头角,房本满五年,193,42937,1室1厅,44.95,南,精装
盐田区,金水湾 东南向一房已改两房 房本满四年无增值税,金水湾御园,盐田港,,220,45625,2室1厅,48.22,南,简装
盐田区,配套设施齐全，交通便利，户型方正。满五年,碧桐湾,沙头角,房本满五年,365,41796,3室2厅,87.33,西南,精装
盐田区,盐田经济两房 业主诚心出售 满五唯一 税费少,幸福海,盐田港,房本满五年,240,41012,2室1厅,58.52,南 北,简装
盐田区,麓港国际精装复式三房 满2年 中楼层 业主诚心出售,麓港国际,盐田港,,266,42236,2室1厅,62.98,东南,精装
盐田区,蓝田壹站，精装1房，满两年总价低，户型方正采光好！,蓝田壹站,沙头角,房本满五年,80,42418,1室1厅,18.86,南,精装
盐田区,此房全新装修，使用率高，朝向好，户型方正,花样年花港家园,盐田港,,160,37436,1室1厅,42.74,西南,精装
盐田区,海滨假日 高楼层 满两年 看一线海景,海滨假日,盐田港,,270,57730,3室1厅,46.77,西南,简装
盐田区,公务员社区大三房，满五年，红本，税费少。,海山居,沙头角,房本满五年,400,44015,3室2厅,90.88,南,简装
盐田区,倚山花园三期 1室0厅 205万,倚山花园三期,沙头角,,205,60795,1室0厅,33.72,东北,精装
盐田区,碧桐海苑中高层一房一厅，朝东南，满4年，红本在手,碧桐海苑,沙头角,,194,47902,1室1厅,40.5,东南,简装
盐田区,高楼层 视野开阔 采光充足 业主诚心出售,东海丽景花园,盐田港,,320,29047,3室1厅,110.17,南,简装
盐田区,户型方正 自有物业 小区配套设施完善 拎包入住,鹏广达山海四季城,盐田港,,420,52500,3室2厅,80,南,精装
盐田区,中间楼层！东南朝向！视野开阔！6米高厅复式！满5年,瀚海東岸,沙头角,房本满五年,860,53936,4室2厅,159.45,东南,精装
盐田区,中海半山溪谷花园  客厅出阳台  西南 看梧桐山景,中海半山溪谷花园,盐田港,,276,38737,2室1厅,71.25,西,简装
盐田区,温馨小户型，总价低；过户成本低；值得拥有！,蓝田壹站,沙头角,,238,46494,2室1厅,51.19,北,精装
盐田区,精装两房，业主自住保养好，直接可以入住,佳兆业盐田城市广场,盐田港,房本满五年,235,43673,2室1厅,53.81,东南,其他
盐田区,福苑3房 高楼层 红本在手 费用低 业主诚意出售,福苑,沙头角,,395,43407,3室1厅,91,东南,精装
盐田区,独栋别墅！独门独院！东南朝向！满3年！距离海边50米,海港花园别墅,沙头角,,1680,53949,5室2厅,311.41,东南,精装
